subject,category,title,language,video_id,url
calculus,Calculus,📐 Unleash Trig Derivatives: Algebraic Transformation Magic! 🌟,English,SUn5m5fwW84,https://www.youtube.com/watch?v=SUn5m5fwW84
calculus,Calculus,CALCULUS: Lesson on Product Rule by Dr. E | Numberbender,Filipino,ShQ_DmfQJT8,https://www.youtube.com/watch?v=ShQ_DmfQJT8
calculus,Calculus,Using Back Substitution in Solving a Matrix in Filipino | ALGEBRA| PAANO?,Filipino,TLXamKJwa5s,https://www.youtube.com/watch?v=TLXamKJwa5s
calculus,Calculus,CALCULUS: Lesson on Definite Integral by Dr. E | Numberbender,Filipino,ThcyblCj0iY,https://www.youtube.com/watch?v=ThcyblCj0iY
calculus,Calculus,VISIT www.numberbender.com FOR YOUR MATH LESSONS IN ENGLISH AND IN FILIPINO,Filipino,U1Vxp6JJDbQ,https://www.youtube.com/watch?v=U1Vxp6JJDbQ
calculus,Calculus,Dividing Polynomials Using Long Division and Synthetic Division in Filipino | PRECALCULUS | Paano?,Filipino,Uzv5hgELC0A,https://www.youtube.com/watch?v=Uzv5hgELC0A
calculus,Calculus,HOW TO SOLVE TRIGONOMETRIC EQUATIONS USING THE IDENTITIES (TRIGONOMETRY) | PRECALCULUS,English,V5osAHB2rdI,https://www.youtube.com/watch?v=V5osAHB2rdI
calculus,Calculus,WHY WE ARE SOLVING THE LIMITS GRAPHICALLY AND ANALYTICALLY IN CALCULUS | MATH TEACHING TIPS,English,V6ZCqn4rLuc,https://www.youtube.com/watch?v=V6ZCqn4rLuc
calculus,Calculus,LECTURE: ANALYZING FUNCTION GAMIT ANG 1ST DERIVATIVE TEST | PART 2 | CALCULUS #EduKalidad #PISAscore,English,V800Mlx1wLM,https://www.youtube.com/watch?v=V800Mlx1wLM
calculus,Calculus,PRECALCULUS: Proving Trigonometric Identities,English,VURwzdkHxHg,https://www.youtube.com/watch?v=VURwzdkHxHg
calculus,Calculus,PRE-CALCULUS: Lesson on Calculating Inverse of a Matrix by Dr. E | Numberbender,Filipino,WEQW3aYzzIw,https://www.youtube.com/watch?v=WEQW3aYzzIw
calculus,Calculus,LESSON ON HOW TO USE THE DERIVATIVE RULES IN DIFFERENTIATING U AND V FUNCTIONS,English,WSapMTjl5xs,https://www.youtube.com/watch?v=WSapMTjl5xs
calculus,Calculus,USING REIMANN SUMS TO APPROXIMATE THE AREA UNDER THE CURVE USING A CALCULATOR | CALCULUS,English,XIAjZ1V-mcc,https://www.youtube.com/watch?v=XIAjZ1V-mcc
calculus,Calculus,Calculus: 2nd Derivative Test for Concavity and Point of Inflection,English,XTf6UOPyEho,https://www.youtube.com/watch?v=XTf6UOPyEho
calculus,Calculus,Evaluating Summation Notation in Filipino | ALGEBRA | PAANO,Filipino,Xjq_Cn9AONw,https://www.youtube.com/watch?v=Xjq_Cn9AONw
calculus,Calculus,Lucas' Lesson on Proving Trigonometric Identities,English,YHLIrEEKIsA,https://www.youtube.com/watch?v=YHLIrEEKIsA
calculus,Calculus,ANO PO ANG TRICK PARA MADALING MATUTO NG CALCULUS | HAPPY 200K Q&A | PART 2,Filipino,Y_ygfB_y5ow,https://www.youtube.com/watch?v=Y_ygfB_y5ow
calculus,Calculus,LESSON ON U-SUBSTITUTION IN SOLVING THE INTEGRAL OF A FUNCTION,English,YgnIeZEeyKU,https://www.youtube.com/watch?v=YgnIeZEeyKU
calculus,Calculus,PRECALCULUS: Sum and Difference Formulas in Computing for Trigonometric Functions,English,Yu_Rl-oEyHQ,https://www.youtube.com/watch?v=Yu_Rl-oEyHQ
calculus,Calculus,Precalculus: LAW OF SINES | TRIGONOMETRY | HOW TO?,English,Z8WowJtiJss,https://www.youtube.com/watch?v=Z8WowJtiJss
calculus,Calculus,STATISTICS: Evaluating Summation Notation,English,Zgi26X_TK0Y,https://www.youtube.com/watch?v=Zgi26X_TK0Y
calculus,Calculus,CAL Derivative - Power Rule,English,ZqGhXxR_Fck,https://www.youtube.com/watch?v=ZqGhXxR_Fck
calculus,Calculus,CALCULUS  Derivatives - Product Rule and Chain Rule,English,ZzgkiT84Ri0,https://www.youtube.com/watch?v=ZzgkiT84Ri0
calculus,Calculus,CALCULUS: Lesson on Quotient Rule | Numberbender,Filipino,_3gBqj3XWnk,https://www.youtube.com/watch?v=_3gBqj3XWnk
calculus,Calculus,PRECALCULUS: De Moivre's Theorem,English,_4oM98XhBgM,https://www.youtube.com/watch?v=_4oM98XhBgM
calculus,Calculus,Anastasia's Lesson on Solving Word Problems Using SOH CAH TOA,English,_50J1RSd7qk,https://www.youtube.com/watch?v=_50J1RSd7qk
calculus,Calculus,Calculus -  Rates of Change: Moving Forward or Backward Using a Sign Chart,English,_iUGT5dnCic,https://www.youtube.com/watch?v=_iUGT5dnCic
calculus,Calculus,📐 Master Trig Derivatives with Algebraic Precision! 🌟,English,_iu9oM2yXZQ,https://www.youtube.com/watch?v=_iu9oM2yXZQ
calculus,Calculus,"HOW TO SOLVE THE Inverse OF A Functions, Algebraically and Graphically  | ALGEBRA| PAANO?",Filipino,_riXSeMPq1Y,https://www.youtube.com/watch?v=_riXSeMPq1Y
calculus,Calculus,HOW TO DIFFERENTIATE FUNCTION USING THE POWER RULE  | CALCULUS,English,aG0QGylbxb0,https://www.youtube.com/watch?v=aG0QGylbxb0
calculus,Calculus,PAG-GAMIT NG POWER RULE SA PAGKUHA NG DERIVATIVE NG FUNCTION | Calculus | Paano?,Filipino,aI7V1JR2Z-U,https://www.youtube.com/watch?v=aI7V1JR2Z-U
calculus,Calculus,HOW TO USE REIMANN SUMS TO INTRODUCE INTEGRATION IN CALCULUS | MATH TEACHING TIPS,English,acZiCnAlCBA,https://www.youtube.com/watch?v=acZiCnAlCBA
calculus,Calculus,PRECALCULUS:  The Unit Circle,English,b8_QIFMvIjU,https://www.youtube.com/watch?v=b8_QIFMvIjU
calculus,Calculus,Sam's Lesson on Finding the Inverse of a Function Algebraically,English,bJuQ5LszC6Y,https://www.youtube.com/watch?v=bJuQ5LszC6Y
calculus,Calculus,LOST IN TRANSLATION -- CONQUERING THE FEAR OF WORD PROBLEMS| Paano Gumaling Sa Math | Kumu LIVE,Filipino,bR1Aprdwxno,https://www.youtube.com/watch?v=bR1Aprdwxno
calculus,Calculus,Calculus: Evaluating Differential Equations in Verifying Functions (BASIC),English,bl7oHsmNqvk,https://www.youtube.com/watch?v=bl7oHsmNqvk
calculus,Calculus,CALCULUS: 1st Derivative Test for Local Maximum and Local Minimum in Filipino | Calculus | Paano?,Filipino,boa33U6lD5o,https://www.youtube.com/watch?v=boa33U6lD5o
calculus,Calculus,Paano Magsimplify ng mga Trigonometric EXPRESSIONS Gamit ang Identities,Filipino,c5ROBkfrSqA,https://www.youtube.com/watch?v=c5ROBkfrSqA
calculus,Calculus,Computing for the Antiderivative or Indefinite Integral | Calculus | Paano?,Filipino,cISTqL-i9yY,https://www.youtube.com/watch?v=cISTqL-i9yY
calculus,Calculus,CALCULUS Derivative - Velocity and Acceleration,English,cPKyTf2NGGs,https://www.youtube.com/watch?v=cPKyTf2NGGs
calculus,Calculus,CREATING KEYNOTE PRESENTATION FOR A MATH CLASS,English,crzuRPeLODA,https://www.youtube.com/watch?v=crzuRPeLODA
calculus,Calculus,PRECALCULUS: Methods of Mathematical Induction,English,cyT7R354kiQ,https://www.youtube.com/watch?v=cyT7R354kiQ
calculus,Calculus,LECTURE: DERIVATIVE RULES SA PAG DIFFERENTIATE NG FUNCTION | (PART 3),Filipino,e2leLmhsAOM,https://www.youtube.com/watch?v=e2leLmhsAOM
calculus,Calculus,5 TIPS KUNG PAANO PUMASA SA CALCULUS | Vlog #6:,Filipino,e47uC4bXsf8,https://www.youtube.com/watch?v=e47uC4bXsf8
calculus,Calculus,GRAPHING SINE AND COSINE FUNCTION (FILIPINO) | TRIGONOMETRY,Filipino,eNsMv5Tlg5I,https://www.youtube.com/watch?v=eNsMv5Tlg5I
calculus,Calculus,"PAANO MAG-ADD, SUBTRACT, MULTIPLY, DIVIDE, AT SIMPLIFY NG MGA FRACTIONS",Filipino,ejij50CUAq4,https://www.youtube.com/watch?v=ejij50CUAq4
calculus,Calculus,FINDING THE Determinants ng 2x2 at 3x3 Matrix | ALGEBRA| PAANO?,Filipino,ejnlkmBRC7o,https://www.youtube.com/watch?v=ejnlkmBRC7o
calculus,Calculus,PRECALCULUS: Law of Cosines | HOW TO? | TRIGONOMETRY,English,en56Op_s-AM,https://www.youtube.com/watch?v=en56Op_s-AM
calculus,Calculus,DERIVATIVES: HOW STEEP IS YOUR SLOPE? | Calculus LIVE | Paano Gumaling sa Math,Filipino,esKyjRZ8PCU,https://www.youtube.com/watch?v=esKyjRZ8PCU
calculus,Calculus,Derivatives - Quotient Rule,English,f9rKgB0nOQ0,https://www.youtube.com/watch?v=f9rKgB0nOQ0
calculus,Calculus,LECTURE: RELATED RATES PROBLEMS SA CALCULUS,Filipino,fDzopVCIkmg,https://www.youtube.com/watch?v=fDzopVCIkmg
calculus,Calculus,PRE-CALCULUS: Lesson on Hyperbola by Dr. E | Numberbender,Filipino,g8b3BALWQVs,https://www.youtube.com/watch?v=g8b3BALWQVs
calculus,Calculus,The Numberbender's Flipped Classroom,Filipino,g9atZfNW6NU,https://www.youtube.com/watch?v=g9atZfNW6NU
calculus,Calculus,Finding the Horizontal and Vertical Asymptotes of a Rational Function | ALGEBRA,English,gEsuawMfBmY,https://www.youtube.com/watch?v=gEsuawMfBmY
calculus,Calculus,CALCULUS  Evaluating Limits,English,gOUMRZFp5z0,https://www.youtube.com/watch?v=gOUMRZFp5z0
calculus,Calculus,"PRE-CALCULUS: Lesson on Parabola by Dr. E, Part 1 | Numberbender",Filipino,gVgS9ap17k4,https://www.youtube.com/watch?v=gVgS9ap17k4
calculus,Calculus,LESSON ON PERFORMING 2ND DERIVATIVE USING IMPLICIT DIFFERENTIATION,English,gtnZWGDHNVc,https://www.youtube.com/watch?v=gtnZWGDHNVc
calculus,Calculus,"CALCULUS: Lesson on First Derivative, Part 2 by Dr. E | Numberbender",Filipino,gwbRZlS-Z-g,https://www.youtube.com/watch?v=gwbRZlS-Z-g
calculus,Calculus,PRE-CALCULUS: Lesson on Binomial Theorem Pascal by Dr. E | Numberbender,Filipino,hEtkri1Htqw,https://www.youtube.com/watch?v=hEtkri1Htqw
calculus,Calculus,Precalculus: Binomial Expansion Using Pascal Triangle in Filipino | BINOMIAL THEOREM,Filipino,hTNiMm1UrcU,https://www.youtube.com/watch?v=hTNiMm1UrcU
calculus,Calculus,Derivative of Ln Functions | Calculus | Paano?,Filipino,hVu67HOxONk,https://www.youtube.com/watch?v=hVu67HOxONk
calculus,Calculus,PRECALCULUS: Writing the Equation of an Ellipse in Standard Form,English,hWA9G-jWi04,https://www.youtube.com/watch?v=hWA9G-jWi04
calculus,Calculus,Lesson sa Iba't-ibang Pamamaraan ng Factoring ng Polynomials | ALGEBRA| PAANO?,Filipino,hhxnUm_hDGw,https://www.youtube.com/watch?v=hhxnUm_hDGw
calculus,Calculus,Precalculus: Conic Section -  Analyzing Hyperbola,English,i6Ns_yetNls,https://www.youtube.com/watch?v=i6Ns_yetNls
calculus,Calculus,LIVE LESSON with Dr. E: Using the Chain Rule in Finding the Derivatives of Functions,English,i8-FRWLtK5A,https://www.youtube.com/watch?v=i8-FRWLtK5A
calculus,Calculus,PRECALCULUS: Proving Identities Part 2,English,iTbug0qQCIo,https://www.youtube.com/watch?v=iTbug0qQCIo
calculus,Calculus,Calculus - Computing for the Antiderivative,English,ijoZuosJZEA,https://www.youtube.com/watch?v=ijoZuosJZEA
calculus,Calculus,PRECALCULUS: Multipliying and Dividing Complex Numbers in Trigonometric  Form,English,ioChkYjf2jI,https://www.youtube.com/watch?v=ioChkYjf2jI
calculus,Calculus,PRE-CALCULUS: Lesson on Conic Circle by Dr. E | Numberbender,Filipino,j2ch7QC0xcg,https://www.youtube.com/watch?v=j2ch7QC0xcg
calculus,Calculus,"PRE-CALCULUS: Lesson on Multiplying Matrices, Part 2 | Numberbender",Filipino,jLP133j-8w0,https://www.youtube.com/watch?v=jLP133j-8w0
calculus,Calculus,CALCULUS: Lesson on 1st and 2nd Derivative Test by Dr. E | Numberbender,Filipino,jX2Vyrt1niA,https://www.youtube.com/watch?v=jX2Vyrt1niA
calculus,Calculus,"PRE-CALCULUS: Lesson on Intro to Matrix, Part 2 | Numberbender",Filipino,jbtiAD7zN_s,https://www.youtube.com/watch?v=jbtiAD7zN_s
calculus,Calculus,HOW TO FIND THE ANTIDERIVATIVE OF A FUNCTION: INTEGRATION,English,jd7zG0ZkZlo,https://www.youtube.com/watch?v=jd7zG0ZkZlo
calculus,Calculus,Calculus - Finding the Derivatives of Transcendental Functions,Filipino,jlRdzgfipbs,https://www.youtube.com/watch?v=jlRdzgfipbs
calculus,Calculus,LESSON ON HOW TO USE PRIME FACTORIZATION IN SOLVING PROBLEMS ON FRACTIONS,English,jyCQNBdud1k,https://www.youtube.com/watch?v=jyCQNBdud1k
calculus,Calculus,Paano mag Evaluate ng mga Logarithmic Expressions | ALGEBRA | PRECALCULUS,Filipino,kIwKsRwP-0s,https://www.youtube.com/watch?v=kIwKsRwP-0s
calculus,Calculus,"CALCULUS: Lesson on Antiderivative, Part 2 by Dr. E | Numberbender",Filipino,kziJNrKkXLw,https://www.youtube.com/watch?v=kziJNrKkXLw
calculus,Calculus,LECTURE: DIFFERENT TECHNIQUES IN USING THE DERIVATIVE RULE (PART 3),English,lDEOytxUh6M,https://www.youtube.com/watch?v=lDEOytxUh6M
calculus,Calculus,Converting General form of a Conic Section to Standard Form | PRECALCULUS,English,lLEsB6U49Zw,https://www.youtube.com/watch?v=lLEsB6U49Zw
calculus,Calculus,Derivative of Logarithm in Filipino | Calculus | Paano?,Filipino,laqcORKqEFo,https://www.youtube.com/watch?v=laqcORKqEFo
calculus,Calculus,LECTURE: SOLVING THE LIMIT OF A FUNCTION (PART 2),English,lu-Aelh9toc,https://www.youtube.com/watch?v=lu-Aelh9toc
calculus,Calculus,Precalculus - Conversion of Logarithm to Exponential Equation,English,m-Sw3uwmYJs,https://www.youtube.com/watch?v=m-Sw3uwmYJs
calculus,Calculus,Statistics: The Central Limit Theorem (Parameter vs Statistic) in Filipino,Filipino,m3bwwvOMTTE,https://www.youtube.com/watch?v=m3bwwvOMTTE
calculus,Calculus,PRE-CALCULUS: Lesson on Matrix Row Operation | Numberbender,Filipino,n1iO_NXXTdQ,https://www.youtube.com/watch?v=n1iO_NXXTdQ
calculus,Calculus,LESSON ON HOW TO DIFFERENTIATE TRIGONOMETRIC FUNCTIONS,English,nWc5B91TLkY,https://www.youtube.com/watch?v=nWc5B91TLkY
calculus,Calculus,Maira's Lesson on Implicit Differentiation,English,ncJRYS6otu8,https://www.youtube.com/watch?v=ncJRYS6otu8
calculus,Calculus,How to Solve Probability Problems with Ms. California Teen USA - Janeice Love,English,ncpSnHCH4eU,https://www.youtube.com/watch?v=ncpSnHCH4eU
calculus,Calculus,Calculus - 1st and 2nd Derivative Test Using a Calculator TI-84 or Ti-83,English,o9VxY0O-Xug,https://www.youtube.com/watch?v=o9VxY0O-Xug
calculus,Calculus,How to Simplify Trigonometric Expressions Using Trig Identities,English,oHOeJr11How,https://www.youtube.com/watch?v=oHOeJr11How
calculus,Calculus,CALCULUS: Lesson on the 1st and 2nd Derivative Test | Numberbender,Filipino,oYLaNbyJR-s,https://www.youtube.com/watch?v=oYLaNbyJR-s
calculus,Calculus,CALCULUS LIVE INVITE | Does your LIMIT exist? | #CalculusOnline,English,oxlvtxEM9Zk,https://www.youtube.com/watch?v=oxlvtxEM9Zk
calculus,Calculus,Calculus - Solving Related Rates Problems,English,pFoCxxUpEZY,https://www.youtube.com/watch?v=pFoCxxUpEZY
calculus,Calculus,Why Statistics is Important?,English,pTVKz4-eT4s,https://www.youtube.com/watch?v=pTVKz4-eT4s
calculus,Calculus,PRE-CALCULUS: Lesson on Matrix Back Substitution | Numberbender,Filipino,pbYYkrOq0co,https://www.youtube.com/watch?v=pbYYkrOq0co
calculus,Calculus,Calculus: Differentiating Function Using Chain Rule in Filipino,Filipino,pyTqp8B5EsQ,https://www.youtube.com/watch?v=pyTqp8B5EsQ
calculus,Calculus,CALCULUS: Lesson on Derivative of Exponential | Numberbender,Filipino,q2vbog0s8Xg,https://www.youtube.com/watch?v=q2vbog0s8Xg
calculus,Calculus,🧮 Unlock Calculus Secrets: Derivatives with the Chain Rule! 📐,English,qPTrwEKPdmM,https://www.youtube.com/watch?v=qPTrwEKPdmM
calculus,Calculus,PRECALCULUS: Converting Radian and Degree Measure in Trigonometry,English,qQ7AqbGjTyI,https://www.youtube.com/watch?v=qQ7AqbGjTyI
calculus,Calculus,PRECALCULUS: Adrina's Lesson on Trigonometric Form of a Complex Number,English,qotztvZTSl4,https://www.youtube.com/watch?v=qotztvZTSl4
calculus,Calculus,USING CHAIN RULE IN COMPUTING FOR THE DERIVATIVE OF THE FUNCTION,English,qxgC-tKFHYg,https://www.youtube.com/watch?v=qxgC-tKFHYg
calculus,Calculus,Application of Derivative: Speeding Up or Slowing Down | CALCULUS,English,rlEdoj5xJ1w,https://www.youtube.com/watch?v=rlEdoj5xJ1w
calculus,Calculus,HOW TO PROVE TRIGONOMETRIC IDENTITIES (ADVANCE) | TRIGONOMETRY,English,rtfubzP5WxU,https://www.youtube.com/watch?v=rtfubzP5WxU
calculus,Calculus,BAKIT MARAMING TAKOT SA CALCULUS? | KUMU LIVE | EP 3,Filipino,s3ULN-d3Lsk,https://www.youtube.com/watch?v=s3ULN-d3Lsk
calculus,Calculus,Calculus - Calculating the Area Between Curves using a Graphing Calculator,English,s4KiDXCq0mY,https://www.youtube.com/watch?v=s4KiDXCq0mY
calculus,Calculus,Precalculus: Converting rectangular form to polar form of trigonometric functions in Filipino,Filipino,sWnd6NmvdBA,https://www.youtube.com/watch?v=sWnd6NmvdBA
calculus,Calculus,SOLVING SYSTEM OF LINEAR EQUATION USING CRAMER'S RULE | LEARN FROM HOME #StayHome #RemoteInstruction,English,sedW1nRITcg,https://www.youtube.com/watch?v=sedW1nRITcg
calculus,Calculus,CALCULUS Derivatives - Product Rule,English,smW4JRei090,https://www.youtube.com/watch?v=smW4JRei090
calculus,Calculus,Lulu's Lesson on Finding The Zeros of a Polynomial,English,swpvpRBclc8,https://www.youtube.com/watch?v=swpvpRBclc8
calculus,Calculus,CALCULATING THE DERIVATIVE OF LN OR NATURAL LOGARITHMS,English,tKwgessN9g8,https://www.youtube.com/watch?v=tKwgessN9g8
calculus,Calculus,CALCULUS: Lesson on Second Derivative Test by Dr. E | Numberbender,Filipino,tQrCjfep_sE,https://www.youtube.com/watch?v=tQrCjfep_sE
calculus,Calculus,Master Essential Factoring Techniques for Success in Calculus,English,tUvdWkwtmSA,https://www.youtube.com/watch?v=tUvdWkwtmSA
calculus,Calculus,CALCULUS Application of Derivatives Speeding up or Slowing down in Filipino,Filipino,th4pfjqt0XI,https://www.youtube.com/watch?v=th4pfjqt0XI
calculus,Calculus,Precalculus Lesson on  Simplifying Trigonometric Identities,English,th9KIUQEq7Q,https://www.youtube.com/watch?v=th9KIUQEq7Q
calculus,Calculus,Calculus: Separable Equation on Differential Equation,English,toaYt_X9rjk,https://www.youtube.com/watch?v=toaYt_X9rjk
calculus,Calculus,GUSTO MO BANG MAGING YOUTUBER? (only limited slots are available),Filipino,u7ctxavp6_A,https://www.youtube.com/watch?v=u7ctxavp6_A
calculus,Calculus,PRE CALCULUS Writing Equation of a Parabola in Standard and General Forms in Filipino,Filipino,uASc6lFzvXo,https://www.youtube.com/watch?v=uASc6lFzvXo
calculus,Calculus,CALCULUS - Derivative of natural logarithm or LN and logarithmic functions,English,ulZLUq3Xx8Q,https://www.youtube.com/watch?v=ulZLUq3Xx8Q
calculus,Calculus,CALCULUS: Lesson on Open Topped Box by Dr. E | Numberbender,Filipino,uo94ZIp9LGA,https://www.youtube.com/watch?v=uo94ZIp9LGA
calculus,Calculus,HOW TO SOLVE TRIGONOMETRIC EQUATION USING THE UNIT CIRCLE (TRIGONOMETRY) | PRECALCULUS,English,v-EjXdC3-PE,https://www.youtube.com/watch?v=v-EjXdC3-PE
calculus,Calculus,PRECALCULUS: Conic Section -  Analyzing Circle,English,w4EIzA260UY,https://www.youtube.com/watch?v=w4EIzA260UY
calculus,Calculus,Calculus Implicit Differentiation,English,wLlXr89mdBk,https://www.youtube.com/watch?v=wLlXr89mdBk
calculus,Calculus,How to Find the Determinants of a 2x2 and 3x3 Matrix | ALGEBRA | PRECALCULUS,English,wUhUhfW-6dE,https://www.youtube.com/watch?v=wUhUhfW-6dE
calculus,Calculus,PRECALCULUS: Dot Product of Vectors,English,wWOKUUHyztw,https://www.youtube.com/watch?v=wWOKUUHyztw
calculus,Calculus,How to Use the Derivative Rules in Finding the Derivative of a Function | CALCULUS,English,we7P9JQPN1U,https://www.youtube.com/watch?v=we7P9JQPN1U
calculus,Calculus,PAG-ANALYZE NG PARABOLA AS A CONIC SECTION | ANALYTIC GEOMETRY,Filipino,wo0PNd215ic,https://www.youtube.com/watch?v=wo0PNd215ic
calculus,Calculus,TRIGONOMETRY  Solving 2 Missing Sides of a Triangle Using SOH CAH TOA,English,wzPnr4dpBKo,https://www.youtube.com/watch?v=wzPnr4dpBKo
calculus,Calculus,STREAMING IS NOT JUST FOR GAMERS | World Education Summit 2021 #WorldEDSummit,English,xbN8qDKGlA0,https://www.youtube.com/watch?v=xbN8qDKGlA0
calculus,Calculus,CALCULUS  Limits at Continuity,English,xbWXCy4TyFU,https://www.youtube.com/watch?v=xbWXCy4TyFU
calculus,Calculus,SPARKS 2024 - Leveraging Social Media and Mixed Reality,Filipino,xm0R0CDGPuA,https://www.youtube.com/watch?v=xm0R0CDGPuA
calculus,Calculus,CALCULUS: Derivative of Ln Natural Logarithms  and Logarithms in Filipino,Filipino,y2OK0rOflIA,https://www.youtube.com/watch?v=y2OK0rOflIA
calculus,Calculus,DECIPHERING MATH CODES,Filipino,yMyyd0qkaA0,https://www.youtube.com/watch?v=yMyyd0qkaA0
calculus,Calculus,CALCULATING THE AREA UNDER THE CURVE USING REIMANN SUMS,English,y_pdgKHE5Bk,https://www.youtube.com/watch?v=y_pdgKHE5Bk
calculus,Calculus,CALCULUS: Lesson on Power and Constant Rule by Dr. E | Numberbender,Filipino,yp8dCdUuejc,https://www.youtube.com/watch?v=yp8dCdUuejc
calculus,Calculus,MAGKANO BA ANG SAHOD NG TEACHER SA AMERICA? | 5 SECRETS NG PINOY TEACHER SA US | Part 2 | VLOG #62,Filipino,z2OmcL1lBE0,https://www.youtube.com/watch?v=z2OmcL1lBE0
calculus,Calculus,PRECALCULUS: Finding the Determinant of a 2x2 and 3x3 Matrices,English,zJw-N7J1ndg,https://www.youtube.com/watch?v=zJw-N7J1ndg
calculus,Calculus,HOW TO VERIFY IF YOU ARE USING THE DERIVATIVE RULES CORRECTLY USING DESMOS | MATH TEACHING TIPS,English,ze6DyBtJjzo,https://www.youtube.com/watch?v=ze6DyBtJjzo
calculus,Calculus,"PRE-CALCULUS: Lesson on Conic Ellipse by Dr. E, Part 2 | Numberbender",Filipino,zlAnIjSrmJs,https://www.youtube.com/watch?v=zlAnIjSrmJs
statistics,Statistics,STATISTICS WORKSHOP: ON HOW TO MAKE UNBIASED DECISION USING NUMBERS,English,-3_7AV_rS1o,https://www.youtube.com/watch?v=-3_7AV_rS1o
statistics,Statistics,Paraan ng Pagsagot sa mga Survey Problems Gamit ang Venn Diagram,Filipino,-543UnnrYro,https://www.youtube.com/watch?v=-543UnnrYro
statistics,Statistics,Paano Magtransform ng Compound Statement sa Symbolic Logic,Filipino,-C1Za5wBeb4,https://www.youtube.com/watch?v=-C1Za5wBeb4
statistics,Statistics,Math 203 Introduction Video,English,-IfoH0W-hRI,https://www.youtube.com/watch?v=-IfoH0W-hRI
statistics,Statistics,Paano: Proving Using Math Induction in Filipino,Filipino,-k1WMcCTUko,https://www.youtube.com/watch?v=-k1WMcCTUko
statistics,Statistics,LECTURE: HOW TO SOLVE PROBABILITY PROBLEMS IN STATISTICS | PART 3,English,0MGfdkTaN_4,https://www.youtube.com/watch?v=0MGfdkTaN_4
statistics,Statistics,STATISTICS: Paano mag perform ng linear transformation sa mga non-linear regression line,Filipino,0h-sjoc3QaQ,https://www.youtube.com/watch?v=0h-sjoc3QaQ
statistics,Statistics,Taking My Students To A Statistics Competition| Chapman University | Vlog #5,English,0mpFKgSLJ_k,https://www.youtube.com/watch?v=0mpFKgSLJ_k
statistics,Statistics,PAG-SULAT NG TWO-COLUMN PROOF GAMIT ANG TRIANGLE INEQUALITY | GEOMETRY,Filipino,1IwQDCLEFe8,https://www.youtube.com/watch?v=1IwQDCLEFe8
statistics,Statistics,Paano Gumawa ng Truth Table mula sa Compound Statement,Filipino,1LUOJqlu81c,https://www.youtube.com/watch?v=1LUOJqlu81c
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Logarithmic Equations: Converting Logs to Exponential Functions",English,1zKXupqVOPw,https://www.youtube.com/watch?v=1zKXupqVOPw
statistics,Statistics,Paano Magtranslate ng Compound Statements sa Symbolic Form,Filipino,2g3L9Y-gZ-8,https://www.youtube.com/watch?v=2g3L9Y-gZ-8
statistics,Statistics,LECTURE: PAANO MAGSOLVE NG MGA PROBABILITY PROBLEMS | PART 3,Filipino,34b3uZ5mIgU,https://www.youtube.com/watch?v=34b3uZ5mIgU
statistics,Statistics,HOW TO USE FACTORING TECHNIQUES IN TRIGONOMETRIC IDENTITIES | MATH TEACHING TIPS,English,3Hb4uo4Gaow,https://www.youtube.com/watch?v=3Hb4uo4Gaow
statistics,Statistics,Jazzy's Lesson on Solving and Interpreting Linear Regression,English,3lEGVHGZ30Y,https://www.youtube.com/watch?v=3lEGVHGZ30Y
statistics,Statistics,WHEN IS A BICONDITIONAL STATEMENT TRUE | GEOMETRY,English,3p225HGoKcY,https://www.youtube.com/watch?v=3p225HGoKcY
statistics,Statistics,PAANO MAG-MULTIPLY NG BINOMIALS GAMIT ANG SPECIAL PRODUCTS | ALGEBRA,Filipino,45RC3IN7Un8,https://www.youtube.com/watch?v=45RC3IN7Un8
statistics,Statistics,STATISTICS - Using FREE web application to solve for test for Mean using t-test,English,4AMBTrObYAg,https://www.youtube.com/watch?v=4AMBTrObYAg
statistics,Statistics,Monica's Lesson on Interpreting Residual Plots,English,4Ndk8xzsj7o,https://www.youtube.com/watch?v=4Ndk8xzsj7o
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Multiplying Radical Expressions: Unleashing the Distributive Property",English,4ShEYW-DbUQ,https://www.youtube.com/watch?v=4ShEYW-DbUQ
statistics,Statistics,IDENTIFYING AND PROVING CONGRUENCY USING SSS ANS SAS POSTULATES | GEOMETRY,English,4hGKA0tTeGM,https://www.youtube.com/watch?v=4hGKA0tTeGM
statistics,Statistics,Flipped Classroom from a Student’s Point of View | Student Experience in Math Class,English,4oVvzeW-GbU,https://www.youtube.com/watch?v=4oVvzeW-GbU
statistics,Statistics,LECTURE: COMPUTING FOR THE STANDARD DEVIATION,English,4pOelHbyVgE,https://www.youtube.com/watch?v=4pOelHbyVgE
statistics,Statistics,Understanding Type 1 and Type 2 Errors in Hypothesis Testing | Cover & Uncover Technique,English,5KRNNZM5mrk,https://www.youtube.com/watch?v=5KRNNZM5mrk
statistics,Statistics,CALCULATING ONE-VARIABLE STATISTICS USING AN APP | MATH TEACHING TIPS,English,5YoFs4GEkNE,https://www.youtube.com/watch?v=5YoFs4GEkNE
statistics,Statistics,Statistics - Computing for Confidence Interval for POPULATION Proportion,English,5j6xy-g-qpo,https://www.youtube.com/watch?v=5j6xy-g-qpo
