#,Title,Category,Language,Channel,Published,Status,Format,URL
1223,Algebra -  Adding and Subtracting Radical Expressions,Algebra,English,Numberbender (Main),2013-11-19,unique,,https://www.youtube.com/watch?v=XCiOhz9H_As
1224,How To Solve Probability of Dependent and Independent Events,Statistics,English,Numberbender (Main),2013-11-18,unique,,https://www.youtube.com/watch?v=uFnGgN_Frx0
1225,Using the SIGN CHART- Velocity and Acceleration in Filipino | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2013-11-18,unique,,https://www.youtube.com/watch?v=FdVef8VpOAg
1226,Barstow High School Collecting Trash for the Philippines,General / Other,English,Numberbender (Main),2013-11-18,unique,,https://www.youtube.com/watch?v=SwaffNXvJdg
1227,Algebra Lesson on Simplifying Radical Expressions | ALGEBRA,Algebra,English,Numberbender (Main),2013-11-17,unique,,https://www.youtube.com/watch?v=xxKVQ5rLkf8
1228,ALGEBRA: Zero Product Property ZPP,Algebra,English,Numberbender (Main),2013-11-17,unique,,https://www.youtube.com/watch?v=BuOrHLgdKas
1229,Precalculus Lesson on  Simplifying Trigonometric Identities,Calculus,English,Numberbender (Main),2013-11-17,unique,,https://www.youtube.com/watch?v=th9KIUQEq7Q
1230,HOW TO SOLVE TRIGONOMETRIC EQUATIONS USING THE IDENTITIES (TRIGONOMETRY) | PRECALCULUS,Calculus,English,Numberbender (Main),2013-11-15,unique,,https://www.youtube.com/watch?v=V5osAHB2rdI
1231,TRIGONOMETRY: Solving Trigonometric Equations using the Identities in Filipino (BASIC),Algebra,Filipino,Numberbender (Main),2013-11-15,unique,,https://www.youtube.com/watch?v=OGjTOQUQpD4
1232,HOW TO SOLVE TRIG EQUATIONS USING THE IDENTITIES (BASIC) | TRIGONOMETRY,Algebra,English,Numberbender (Main),2013-11-13,unique,,https://www.youtube.com/watch?v=bHAEjYJu5cE
1233,Calculus: Application of Derivatives Velocity and Acceleration,Calculus,English,Numberbender (Main),2013-11-13,unique,,https://www.youtube.com/watch?v=pXuo0wVf36A
1234,CALCULUS: Application of Derivatives - Displacement and Distance in Filipino,Calculus,Filipino,Numberbender (Main),2013-11-13,unique,,https://www.youtube.com/watch?v=IIbl0b_YCO0
1235,Calculus:  Application of Derivatives -  Displacement and Distance,Calculus,English,Numberbender (Main),2013-11-13,duplicate,,https://www.youtube.com/watch?v=VM9LBPnnan8
1236,Algebra -  Factoring Polynomials using its GCF (Greatest Common Factor),Algebra,English,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=r4sRAR1kKis
1237,FACTORING POLYNOMIALS USING GCF METHOD | ALGEBRA | PAANO?,Algebra,Filipino,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=u05e33HwIBk
1238,Word Problems Involving Related Rates (Ladder and Cone) in Filipino | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=ZajqpFJn7Q8
1239,Word Problems Related Rates (Circle and Balloon) in Filipino | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=KIKn_paRFV4
1240,Statistics -  Classical Probability and Sample Space in Filipino,Statistics,Filipino,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=eFwf7du_qpA
1241,TRIGONOMETRY Solving Trigonometric Equations in Filipino (BASIC),Algebra,Filipino,Numberbender (Main),2013-11-12,duplicate,,https://www.youtube.com/watch?v=I2gy6J8WPsw
1242,Statistics: Classical Probability Given the Sample Space,Statistics,English,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=chjuz7CJpWY
1243,Calculus -  Related Rates Problem Ladder and Cone Problem,Calculus,English,Numberbender (Main),2013-11-12,unique,,https://www.youtube.com/watch?v=4rHR3WNtGB0
1244,HOW TO SOLVE TRIGONOMETRIC EQUATIONS (BASIC) | TRIGONOMETRY,Algebra,English,Numberbender (Main),2013-11-11,unique,,https://www.youtube.com/watch?v=7JAOTc__1eI
1245,Calculus -  Related Rates Problem on Circle and Balloons,Calculus,English,Numberbender (Main),2013-11-11,unique,,https://www.youtube.com/watch?v=Xc2qlgYfM4I
1246,Performing Function Operations (Basic) | ALGEBRA,Algebra,Filipino,Numberbender (Main),2013-11-10,unique,,https://www.youtube.com/watch?v=9-qvsO25Wiw
1247,Algebra  - Paano mag-factor ng Quadratic Equations: ax^2 + bx +c,Statistics,Filipino,Numberbender (Main),2013-11-10,unique,,https://www.youtube.com/watch?v=sLIaI7lQ7AM
1248,Solving Composition of Functions in Filipino (BASIC) | ALGEBRA,Algebra,Filipino,Numberbender (Main),2013-11-10,unique,,https://www.youtube.com/watch?v=quoGqILveyE
1249,Algebra: Factoring Quadratics when   a = 1,Algebra,English,Numberbender (Main),2013-11-10,unique,,https://www.youtube.com/watch?v=hHufHz25gks
1250,Evaluating Composition of Functions | ALGEBRA,Algebra,English,Numberbender (Main),2013-11-10,unique,,https://www.youtube.com/watch?v=QIhlw2omJYk
1251,How to Perform Function Operations (Basic) | ALGEBRA,Algebra,English,Numberbender (Main),2013-11-10,unique,,https://www.youtube.com/watch?v=SWOS3HOvJbk
1252,ALGEBRA Polynomial Operations,Algebra,English,Numberbender (Main),2013-11-09,unique,,https://www.youtube.com/watch?v=T0zBD5aa4_g
1253,TRIGONOMETRY: Word Problems using SOH CAH TOA,Trigonometry,English,Numberbender (Main),2013-11-09,unique,,https://www.youtube.com/watch?v=W4uKpRMoWxw
1254,Algebra 2 :  Rationalizing Complex Numbers Part1,Algebra,English,Numberbender (Main),2013-11-09,unique,,https://www.youtube.com/watch?v=bgjWxScnBnA
1255,Application of Derivative: Speeding Up or Slowing Down | CALCULUS,Calculus,English,Numberbender (Main),2013-11-09,unique,,https://www.youtube.com/watch?v=rlEdoj5xJ1w
1256,TRIGONOMETRY  Solving 2 Missing Sides of a Triangle Using SOH CAH TOA,Calculus,English,Numberbender (Main),2013-11-09,unique,,https://www.youtube.com/watch?v=wzPnr4dpBKo
1257,Statistics - How to Use the  Random Number Generator in Sampling,Statistics,English,Numberbender (Main),2013-11-09,unique,,https://www.youtube.com/watch?v=y2vn3O8X3aw
1258,CALCULUS Application of Derivatives Speeding up or Slowing down in Filipino,Calculus,Filipino,Numberbender (Main),2013-11-08,unique,,https://www.youtube.com/watch?v=th4pfjqt0XI
1259,Calculus -  Rates of Change: Moving Forward or Backward Using a Sign Chart,Calculus,English,Numberbender (Main),2013-11-07,unique,,https://www.youtube.com/watch?v=_iUGT5dnCic
1260,STATISTICS: Simulating Experiment on Shooting a Ball  Filipino,Statistics,Filipino,Numberbender (Main),2013-11-07,unique,,https://www.youtube.com/watch?v=bgK_zWq7B3I
1261,TRIGONOMETRY: Graph of Secant and Cosecant Functions | INVERSE TRIG FUNCTION,Calculus,English,Numberbender (Main),2013-11-07,unique,,https://www.youtube.com/watch?v=IdF_NGwINUY
1262,TRIGONOMETRY Graphing CSC and SEC in Filipino,Trigonometry,Filipino,Numberbender (Main),2013-11-07,unique,,https://www.youtube.com/watch?v=yfU6gY_7fLU
1263,Statistics - How to  Simulate Experiments Using Random Number Generator,Statistics,English,Numberbender (Main),2013-11-07,unique,,https://www.youtube.com/watch?v=R9-T568w3SQ
1264,Paano Mag-graph ng mga Cosine Functions sa Trigonometry,Trigonometry,Filipino,Numberbender (Main),2013-11-05,unique,,https://www.youtube.com/watch?v=ZOWRANP8pfM
1265,GRAPHING SINE AND COSINE FUNCTION (FILIPINO) | TRIGONOMETRY,Calculus,Filipino,Numberbender (Main),2013-11-05,unique,,https://www.youtube.com/watch?v=eNsMv5Tlg5I
1266,PRECALULUS: Graphing of Sine and Cosine Functions,Trigonometry,English,Numberbender (Main),2013-11-05,unique,,https://www.youtube.com/watch?v=PlAAlL16UvI
1267,"HOW TO Add, Subtract, AND Multiply ng mga Polynomials | ALGEBRA | PAANO?",Algebra,Filipino,Numberbender (Main),2013-11-03,unique,,https://www.youtube.com/watch?v=QAV84ArIMjQ
1268,Trigonometry Word Problems Using SOH CAH TOA in Filipino,Trigonometry,Filipino,Numberbender (Main),2013-11-03,unique,,https://www.youtube.com/watch?v=LhkaY3vcEfo
1269,RATIONALIZING COMPLEX NUMBERS | ALGEBRA | PAANO?,Algebra,Filipino,Numberbender (Main),2013-11-02,unique,,https://www.youtube.com/watch?v=dHjYnXKQm_Y
1270,ALGEBRA Rationalizing Complex Numbers USING COMPLEX CONJUGATE  Part1 in Filipino,Algebra,Filipino,Numberbender (Main),2013-11-02,unique,,https://www.youtube.com/watch?v=kxVWdZQA4Fw
1271,Happy Halloween!,General / Other,English,Numberbender (Main),2013-10-31,unique,,https://www.youtube.com/watch?v=xAjSXtEhFBs
1272,TRIGONOMETRY Finding the Missing side of a Triangle Using SOH CAH TOA in Filipino,Trigonometry,Filipino,Numberbender (Main),2013-10-31,unique,,https://www.youtube.com/watch?v=FVHtJEGE118
1273,STATISTICS Blind Experiment and Lurking vs Confounding variables in FIlipino,Statistics,Filipino,Numberbender (Main),2013-10-31,unique,,https://www.youtube.com/watch?v=_00ZzgjIE8E
1274,Ibat-ibang Pamamaraan sa Pagkuha ng Sample - Sampling Techniques,Statistics,English,Numberbender (Main),2013-10-29,unique,,https://www.youtube.com/watch?v=h3Sh82NcLCk
1275,CALCULUS: Derivative of  Inverse TRIGONOMETRIC FUNCTIONS in Filipino,Calculus,Filipino,Numberbender (Main),2013-10-28,unique,,https://www.youtube.com/watch?v=glEBX8DZBUQ
1276,CALCULUS: Derivative of Ln Natural Logarithms  and Logarithms in Filipino,Calculus,Filipino,Numberbender (Main),2013-10-28,unique,,https://www.youtube.com/watch?v=y2OK0rOflIA
1277,Derivative of Logarithm in Filipino | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=laqcORKqEFo
1278,"Laws of Exponents, Simplifying Exponential Expressions - Filipino | ALGEBRA| PAANO?",Algebra,Filipino,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=9DdGtXpMpC8
1279,CALCULUS - Derivative of natural logarithm or LN and logarithmic functions,Calculus,English,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=ulZLUq3Xx8Q
1280,Calculus -  Derivative of Logarithmic Functions,Calculus,English,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=NnGQNNm4Y6M
1281,Calculus -  Finding the Derivative of Inverse Trigonometric  Function,Calculus,English,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=71zSmpmglUM
1282,ALGEBRA: Laws of Exponents,Algebra,English,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=EjFvomRXPkM
1283,PRECALCULUS: Solving Right Triangle Using SOHCAHTOA,Calculus,English,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=RpNQO3cmWd0
1284,PRECALCULUS: Right Triangle Trigonometry - SOHCAHTOA Part 2,Calculus,English,Numberbender (Main),2013-10-27,unique,,https://www.youtube.com/watch?v=3xNz_UXy6kc
1285,The Numberbender's Flipped Classroom,Calculus,Filipino,Numberbender (Main),2013-10-26,unique,,https://www.youtube.com/watch?v=g9atZfNW6NU
1286,Trigonometry: Solving Right Triangle Using SOHCAHTOA in Filipino,Trigonometry,Filipino,Numberbender (Main),2013-10-26,unique,,https://www.youtube.com/watch?v=5xtKS9Q75fE
1287,Algebra - How to Solve  Equations with Square Roots,Algebra,English,Numberbender (Main),2013-10-26,unique,,https://www.youtube.com/watch?v=rDd6KZhdMuc
1288,Algebra: Solving equations with Square Roots in Filipino,Algebra,Filipino,Numberbender (Main),2013-10-26,unique,,https://www.youtube.com/watch?v=kFprml1Qd4o
1289,Trigonometry: SOH CAH TOA Filipino,Trigonometry,Filipino,Numberbender (Main),2013-10-26,unique,,https://www.youtube.com/watch?v=OCEuP4Fzx3Q
1290,PRECALCULUS:  The Unit Circle,Calculus,English,Numberbender (Main),2013-10-24,unique,,https://www.youtube.com/watch?v=b8_QIFMvIjU
1291,SIMPLIFIYING COMPLEX NUMBERS AND IMAGINARY NUMBERS | ALGEBRA | PAANO?,Algebra,Filipino,Numberbender (Main),2013-10-24,unique,,https://www.youtube.com/watch?v=TiTQwoHCt9I
1292,Trigonometry: radian measure and degree measure FILIPINO,Trigonometry,Filipino,Numberbender (Main),2013-10-23,unique,,https://www.youtube.com/watch?v=jLIwLKlWTZo
1293,ALGEBRA2:  Multiplying Complex Numbers,Algebra,English,Numberbender (Main),2013-10-23,unique,,https://www.youtube.com/watch?v=v5Y_vf1EOK4
1294,PRECALCULUS: Converting Radian and Degree Measure in Trigonometry,Calculus,English,Numberbender (Main),2013-10-23,unique,,https://www.youtube.com/watch?v=qQ7AqbGjTyI
1295,Simplifying Imaginary Numbers | ALGEBRA,Algebra,English,Numberbender (Main),2013-10-23,unique,,https://www.youtube.com/watch?v=cjsGdIAdSbc
1296,ALGEBRA: Imaginary Number in Filipino | PAANO?,Algebra,Filipino,Numberbender (Main),2013-10-22,unique,,https://www.youtube.com/watch?v=DIxQEKBPwKo
1297,Paano Mag Simplify ng mga Complex Numbers at Imaginary Numbers | ALGEBRA,Algebra,Filipino,Numberbender (Main),2013-10-22,unique,,https://www.youtube.com/watch?v=oyYhfuHQUAc
1298,Solving Quadratics using the Quadratic Formula and Simplifying Imaginary Numbers,Algebra,English,Numberbender (Main),2013-10-22,unique,,https://www.youtube.com/watch?v=BBlKD-OOxO4
1299,Introduction to  Imaginary Numbers | Solving for the Square Root of Negative Numbers | ALGEBRA,Algebra,English,Numberbender (Main),2013-10-22,unique,,https://www.youtube.com/watch?v=VwBDCNE8Or8
1300,Higher order derivative Using Implicit Differentiation and Tangent Lines | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2013-10-20,unique,,https://www.youtube.com/watch?v=0gFrINGh4IY
1301,Calculus - Mastering the 2nd Derivative | Higher Order Derivatives and Tangent Lines in Calculus,Calculus,English,Numberbender (Main),2013-10-20,unique,,https://www.youtube.com/watch?v=W-9WzZEZYnc
1302,Statistics: Pagtransform ng Non-Linear Regression Model,Statistics,Filipino,Numberbender (Main),2013-10-20,unique,,https://www.youtube.com/watch?v=G1WwQuMRXEk
1303,How to Transform a Non-Linear Relationship to a Linear Model in Regression Using Fathom,Statistics,English,Numberbender (Main),2013-10-20,unique,,https://www.youtube.com/watch?v=rJarRLrz1qI
1304,"Perfect Square Trinomial, Zero Product Property and Quadratic Formula in Filipino | ALGEBRA| PAANO?",Algebra,Filipino,Numberbender (Main),2013-10-17,unique,,https://www.youtube.com/watch?v=F--HDJtzmi8
1305,Algebra: Paano gamiting ang Change of Base Formula sa pag solve ng logarithm,Algebra,Filipino,Numberbender (Main),2013-10-17,unique,,https://www.youtube.com/watch?v=GfmyLztNY3E
1306,Solving Exponential Equation Using the Change of Base Formula for Logarithm | ALGEBRA | HOW?,Algebra,English,Numberbender (Main),2013-10-17,unique,,https://www.youtube.com/watch?v=s3bL4ZFVyls
1307,Algebra: Completing the Square Method in Solving Quadratic Equation,Algebra,English,Numberbender (Main),2013-10-17,unique,,https://www.youtube.com/watch?v=UdLuw5BNQY8
1308,Solving Logarithmic Equation in Filipino | ALGEBRA | PAANO,Algebra,Filipino,Numberbender (Main),2013-10-17,unique,,https://www.youtube.com/watch?v=ilJVF8VS1ws
1309,"Algebra - Solving Quadratic Equations: Factoring, Quadratic Formula, Completing the Square",Algebra,English,Numberbender (Main),2013-10-17,unique,,https://www.youtube.com/watch?v=5G_qrMRAT6o
1310,How to Solve Logarithmic Equations Using the Properties of Logarithms,Algebra,English,Numberbender (Main),2013-10-16,duplicate,,https://www.youtube.com/watch?v=HEMN1ZHkWcw
1311,STATISTICS: Paano mag perform ng linear transformation sa mga non-linear regression line,Statistics,Filipino,Numberbender (Main),2013-10-16,unique,,https://www.youtube.com/watch?v=0h-sjoc3QaQ
1312,Statistics - How to Perform Linear Transformation of Non-linear bivariate relationship,Statistics,English,Numberbender (Main),2013-10-16,unique,,https://www.youtube.com/watch?v=aw__r4XQsIw
1313,CALCULUS: Implicit Differentiation part 1 | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2013-10-13,unique,,https://www.youtube.com/watch?v=oaDx5WXj99s
1314,How to Use the Properties of Logarithms in Solving Logarithmic Expressions and Equations,Algebra,English,Numberbender (Main),2013-10-13,unique,,https://www.youtube.com/watch?v=EDwKZas35Aw
1315,USING PROPERTIES OF LOGARITHMS IN SOLVING EQUATIONS | ALGEBRA | PAANO?,Algebra,Filipino,Numberbender (Main),2013-10-13,unique,,https://www.youtube.com/watch?v=xhL8i6CgyQc
1316,ALGEBRA: Solving Quadratic Equation (missing linear term),Algebra,English,Numberbender (Main),2013-10-13,unique,,https://www.youtube.com/watch?v=IWv9nZA-jcE
1317,ALGEBRA: Solving Quadratic Equations (missing linear term) in Filipino | PAANO?,Algebra,Filipino,Numberbender (Main),2013-10-13,unique,,https://www.youtube.com/watch?v=e4kfkRZIkIk
1318,HOW TO DO IMPLICIT DIFFERENTIATION WITH RESPECT TO X | CALCULUS,Calculus,English,Numberbender (Main),2013-10-12,unique,,https://www.youtube.com/watch?v=LEgAtSBYrW8
1319,Why I Flipped My Math Classroom | Flipped Classroom Explained for Teachers,General / Other,English,Numberbender (Main),2013-10-10,unique,,https://www.youtube.com/watch?v=ifTDxGpgcpE
1320,Derivatives - Quotient Rule,Calculus,English,Numberbender (Main),2013-08-18,unique,,https://www.youtube.com/watch?v=f9rKgB0nOQ0
1321,Lesson on Ogive with Jordan and Brandon,General / Other,English,Numberbender (Main),2013-07-29,unique,,https://www.youtube.com/watch?v=4zB6UYFgIo0
1322,DLSU numberbender presentation,General / Other,English,Numberbender (Main),2013-07-16,unique,,https://www.youtube.com/watch?v=p0H6e9kMDkc
1323,Roots of a Polynomial,Algebra,English,Numberbender (Main),2013-04-18,unique,,https://www.youtube.com/watch?v=qo5ejOPa84g
1324,Rationalizing Complex Numbers,Algebra,English,Numberbender (Main),2013-04-18,unique,,https://www.youtube.com/watch?v=KPmRUvBdLHw
1325,Operations of Functions,Algebra,English,Numberbender (Main),2013-04-18,unique,,https://www.youtube.com/watch?v=dco027ntuh8
1326,Multiplying Complex Numbers,Algebra,English,Numberbender (Main),2013-04-18,unique,,https://www.youtube.com/watch?v=sWjBV0aiAtI
1327,How to Find the Inverse of a function (Basic) | ALGEBRA,Algebra,English,Numberbender (Main),2013-04-18,unique,,https://www.youtube.com/watch?v=YjBrwsSv2Tw
1328,Finding Roots Algebraically,Algebra,English,Numberbender (Main),2013-04-18,unique,,https://www.youtube.com/watch?v=GE8Yvj2y4AM
1329,ALGEBRA: Division of Complex Numbers,Algebra,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=-aCm7PdrVhk
1330,ALGEBRA: Dividing Polynomials,Algebra,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=NdOlPD1habQ
1331,Derivatives - Natural Logarithms | Calculus|,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=N11OZZtVxPg
1332,Solving Composite Functions | ALGEBRA,Algebra,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=ebXmrJp84QM
1333,EVALUATING COMPOSITE FUNCTIONS | ALGEBRA,Algebra,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=H0oTtPS3xjQ
1334,Classifying Polynomials,Statistics,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=gJkPKlwap4M
1335,CAL One-sided Limits,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=ZN3ttxcDxJs
1336,CALCULUS  Limits at Infinity HA and VA,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=JdC5S5N6Fwo
1337,CALCULUS  Limits at Continuity,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=xbWXCy4TyFU
1338,Calculus Implicit Differentiation,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=wLlXr89mdBk
1339,CALCULUS  Evaluating Limits,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=gOUMRZFp5z0
1340,CALCULUS Derivatives - Product Rule,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=smW4JRei090
1341,CALCULUS  Derivatives - Product Rule and Chain Rule,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=ZzgkiT84Ri0
1342,CALCULUS Derivative - Velocity and Acceleration,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=cPKyTf2NGGs
1343,Adding and Subtracting Complex NUmbers,Algebra,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=jIa-Jfsq27g
1344,CAL Derivative - Power Rule,Calculus,English,Numberbender (Main),2013-04-17,unique,,https://www.youtube.com/watch?v=ZqGhXxR_Fck
1345,HOW TO ACCESS CEREBRY FROM MODULE (SCREEN RECORDING ONLY),General / Other,English,Numberbender EN,2026-03-20,unique,,https://www.youtube.com/watch?v=hXH_ZLyr8lg
1346,Implicit Differentiation Using Radical Function  part 3,Algebra,English,Numberbender EN,2025-06-17,unique,,https://www.youtube.com/watch?v=q4Kg7yI2IyU
1347,Implicit Differentiation With Exponential Function part 2,Algebra,English,Numberbender EN,2025-06-16,unique,,https://www.youtube.com/watch?v=shEi_27zddg
1348,Using Implicit Differentiation with Trig Function Part 1,Calculus,English,Numberbender EN,2025-06-13,unique,,https://www.youtube.com/watch?v=OOOnNBiuPs8
1349,Factoring quadratics with the Butterfly Technique PART 2,Algebra,English,Numberbender EN,2025-06-12,unique,,https://www.youtube.com/watch?v=34_1Cl3EFPk
1350,Factoring quadratics with the Butterfly Technique,Algebra,English,Numberbender EN,2025-06-11,duplicate,,https://www.youtube.com/watch?v=FeqBWWQsYuo
1351,Accessing Cerebry Through Canvas | Best Way to Complete Your Math Assignments,General / Other,English,Numberbender EN,2025-03-19,unique,horizontal,https://www.youtube.com/watch?v=JBtfPQnOYlo
1352,Accessing Cerebry Through Canvas | Best Way to Complete Your Math Assignments,General / Other,English,Numberbender EN,2025-03-17,duplicate,vertical,https://www.youtube.com/watch?v=C7TKEEA_N5A
1353,Live Stream,General / Other,English,Numberbender EN,2025-01-07,unique,,https://www.youtube.com/watch?v=sKokUipzfPs
1354,test broadcast,General / Other,English,Numberbender EN,2025-01-07,duplicate,,https://www.youtube.com/watch?v=sYNRsy95vhw
1355,testing may 6,General / Other,English,Numberbender EN,2025-01-07,unique,,https://www.youtube.com/watch?v=6zPKxM9f5JM
1356,Dress Rehearsal - EP 2 - Business Unusual,Trigonometry,English,Numberbender EN,2025-01-07,unique,,https://www.youtube.com/watch?v=Cvg2Z_ug2mo
1357,test,General / Other,English,Numberbender EN,2025-01-07,duplicate,vertical,https://www.youtube.com/watch?v=HCI5kX7Nr8I
1358,test 4,General / Other,English,Numberbender EN,2025-01-07,unique,,https://www.youtube.com/watch?v=ZvUHVELghiM
1359,tests 5,General / Other,English,Numberbender EN,2025-01-07,unique,,https://www.youtube.com/watch?v=lSDM4BV1o1c
1360,Master Matrix Arithmetic in a Flash,Linear Algebra,English,Numberbender EN,2024-03-08,unique,,https://www.youtube.com/watch?v=RvYwdmGyX6I
1361,"FIRST AND SECOND DERIVATIVE TEST - RELATIVE EXTREMA, CONCAVITY, POINT OF INFLECTION | CALCULUS",Calculus,English,Numberbender EN,2024-02-28,duplicate,,https://www.youtube.com/watch?v=BcLz1hgXq4c
1362,LIVE LESSON with Dr. E: Using the Chain Rule in Finding the Derivatives of Functions,Calculus,English,Numberbender EN,2023-09-21,unique,,https://www.youtube.com/watch?v=i8-FRWLtK5A
1363,Solving Algebraic Equation - Live Lesson with with Dr. E,Statistics,English,Numberbender EN,2023-08-25,unique,,https://www.youtube.com/watch?v=zTSZMxut_lk
1364,WCU math 207 Week 6 Announcement,General / Other,English,Numberbender EN,2022-12-05,unique,,https://www.youtube.com/watch?v=Y1y0FR56KQ8
1365,STATISTICS - Using FREE web application to solve for test for Mean using t-test,Statistics,English,Numberbender EN,2022-10-02,unique,,https://www.youtube.com/watch?v=4AMBTrObYAg
1366,STATISTICS - using statskingdom.com to answer hypothesis test problem on one-sample PROPORTION,Statistics,English,Numberbender EN,2022-10-02,unique,,https://www.youtube.com/watch?v=_KADOtaKUMo
1367,HOW TO DESCRIBE THE SOLUTIONS OF A LINEAR SYSTEM,Algebra,English,Numberbender EN,2022-08-31,unique,,https://www.youtube.com/watch?v=cOOL77M53TA
1368,HOW TO PROVE THE PYTHAGOREAN THEOREM,Trigonometry,English,Numberbender EN,2022-08-30,unique,,https://www.youtube.com/watch?v=X-ETAMLkWJ4
1369,HOW TO SOLVE WORD PROBLEMS WITH REAL NUMBERS,General / Other,English,Numberbender EN,2022-08-29,unique,,https://www.youtube.com/watch?v=dqlP1bqcBJ8
1370,"HOW TO IDENTIFY IF A POLYNOMIAL FUNCTION IS EVEN OR ODD OR NEITHER, ANALYTICALLY",Algebra,English,Numberbender EN,2022-08-26,unique,,https://www.youtube.com/watch?v=pfQ951Q4UWs
1371,HOW TO WRITE THE EQUATION OF A CIRCLE GIVEN ITS CENTER AND RADIUS,Algebra,English,Numberbender EN,2022-08-23,unique,,https://www.youtube.com/watch?v=6yrm6nChxRE
1372,HOW TO COMPUTE AND INTERPRET THE STANDARD DEVIATION,Statistics,English,Numberbender EN,2022-08-19,unique,,https://www.youtube.com/watch?v=gd4inGFFXUY
1373,HOW TO CONSTRUCT AN FREQUENCY DISTRIBUTION TABLE (FDT) AND GRAPH A HISTOGRAM AND AN OGIVE,Statistics,English,Numberbender EN,2022-08-18,unique,,https://www.youtube.com/watch?v=bG7fvCwe7aI
1374,"HOW TO ADD, SUBTRACT, MULTIPLY, DIVIDE, AND SIMPLIFY FRACTIONS",Statistics,English,Numberbender EN,2022-08-15,unique,,https://www.youtube.com/watch?v=H9L8snNT3XA
1375,CRASH COURSE ON LIMITS IN LESS THAN 25 MINUTES,Calculus,English,Numberbender EN,2022-07-25,unique,,https://www.youtube.com/watch?v=CGZXu3Gq_0g
1376,HOW TO USE SPECIAL PRODUCTS TO MULTIPLY BINOMIALS | ALGEBRA,Statistics,English,Numberbender EN,2022-05-06,unique,,https://www.youtube.com/watch?v=Z1miPkVBHPM
1377,HOW TO CONVERT TIME AND TEMPERATURE USING CONVERSION FACTOR | ALGEBRA,Algebra,English,Numberbender EN,2022-05-05,unique,,https://www.youtube.com/watch?v=jAxrL0VvotI
1378,HOW TO FORMULATE A UNIT OF CONVERSION IN CONVERTING METRICS TO IMPERIAL AND VV | ALGEBRA,Algebra,English,Numberbender EN,2022-05-04,unique,,https://www.youtube.com/watch?v=f_jJEKCm6Ew
1379,HOW TO CONVERT INTO THE METRIC SYSTEM | ALGEBRA,Algebra,English,Numberbender EN,2022-05-03,unique,,https://www.youtube.com/watch?v=tKFAj15yVO8
1380,CONVERTING SCIENTIFIC NOTATION TO STANDARD FORM VV | ALGEBRA,Algebra,English,Numberbender EN,2022-05-02,unique,,https://www.youtube.com/watch?v=FBlzd8a1mBo
1381,HOW TO APPROXIMATE SQUARE ROOTS | ALGEBRA,Algebra,English,Numberbender EN,2022-04-28,unique,,https://www.youtube.com/watch?v=44vfTjoXQJM
1382,WHAT ARE RATIONAL NUMBERS? | ALGEBRA,Algebra,English,Numberbender EN,2022-04-27,unique,,https://www.youtube.com/watch?v=aQCVdczqeCY
1383,REPRESENTING REAL NUMBERS ON A NUMBER LINE | ALGEBRA,Algebra,English,Numberbender EN,2022-04-25,unique,,https://www.youtube.com/watch?v=jgKKaNiylGw
